path,session,subject_id,finger_id,image_name,height,width,channels,size_bytes,status
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_3\02.jpg,1st_session,076,3,02.jpg,480,640,3,11478,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_3\03.jpg,1st_session,076,3,03.jpg,480,640,3,11518,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_3\04.jpg,1st_session,076,3,04.jpg,480,640,3,11381,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_3\05.jpg,1st_session,076,3,05.jpg,480,640,3,11570,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_3\06.jpg,1st_session,076,3,06.jpg,480,640,3,11562,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_4\01.jpg,1st_session,076,4,01.jpg,480,640,3,11360,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_4\02.jpg,1st_session,076,4,02.jpg,480,640,3,11211,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_4\03.jpg,1st_session,076,4,03.jpg,480,640,3,11222,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_4\04.jpg,1st_session,076,4,04.jpg,480,640,3,11272,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_4\05.jpg,1st_session,076,4,05.jpg,480,640,3,11292,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\076_4\06.jpg,1st_session,076,4,06.jpg,480,640,3,11279,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_1\01.jpg,1st_session,077,1,01.jpg,480,640,3,11027,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_1\02.jpg,1st_session,077,1,02.jpg,480,640,3,11123,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_1\03.jpg,1st_session,077,1,03.jpg,480,640,3,11068,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_1\04.jpg,1st_session,077,1,04.jpg,480,640,3,11032,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_1\05.jpg,1st_session,077,1,05.jpg,480,640,3,11040,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_1\06.jpg,1st_session,077,1,06.jpg,480,640,3,11025,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_2\01.jpg,1st_session,077,2,01.jpg,480,640,3,11126,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_2\02.jpg,1st_session,077,2,02.jpg,480,640,3,11077,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_2\03.jpg,1st_session,077,2,03.jpg,480,640,3,10994,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_2\04.jpg,1st_session,077,2,04.jpg,480,640,3,11066,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_2\05.jpg,1st_session,077,2,05.jpg,480,640,3,11064,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_2\06.jpg,1st_session,077,2,06.jpg,480,640,3,11082,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_3\01.jpg,1st_session,077,3,01.jpg,480,640,3,11033,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_3\02.jpg,1st_session,077,3,02.jpg,480,640,3,11053,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_3\03.jpg,1st_session,077,3,03.jpg,480,640,3,11022,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_3\04.jpg,1st_session,077,3,04.jpg,480,640,3,10982,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_3\05.jpg,1st_session,077,3,05.jpg,480,640,3,10966,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_3\06.jpg,1st_session,077,3,06.jpg,480,640,3,10951,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_4\01.jpg,1st_session,077,4,01.jpg,480,640,3,10642,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_4\02.jpg,1st_session,077,4,02.jpg,480,640,3,10652,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_4\03.jpg,1st_session,077,4,03.jpg,480,640,3,10600,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_4\04.jpg,1st_session,077,4,04.jpg,480,640,3,10776,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_4\05.jpg,1st_session,077,4,05.jpg,480,640,3,10707,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\077_4\06.jpg,1st_session,077,4,06.jpg,480,640,3,10813,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_1\01.jpg,1st_session,078,1,01.jpg,480,640,3,15883,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_1\02.jpg,1st_session,078,1,02.jpg,480,640,3,15861,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_1\03.jpg,1st_session,078,1,03.jpg,480,640,3,15731,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_1\04.jpg,1st_session,078,1,04.jpg,480,640,3,16116,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_1\05.jpg,1st_session,078,1,05.jpg,480,640,3,16111,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_1\06.jpg,1st_session,078,1,06.jpg,480,640,3,15790,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_2\01.jpg,1st_session,078,2,01.jpg,480,640,3,14668,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_2\02.jpg,1st_session,078,2,02.jpg,480,640,3,14459,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_2\03.jpg,1st_session,078,2,03.jpg,480,640,3,14339,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_2\04.jpg,1st_session,078,2,04.jpg,480,640,3,14518,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_2\05.jpg,1st_session,078,2,05.jpg,480,640,3,14395,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_2\06.jpg,1st_session,078,2,06.jpg,480,640,3,14540,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_3\01.jpg,1st_session,078,3,01.jpg,480,640,3,14634,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_3\02.jpg,1st_session,078,3,02.jpg,480,640,3,14539,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_3\03.jpg,1st_session,078,3,03.jpg,480,640,3,14836,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_3\04.jpg,1st_session,078,3,04.jpg,480,640,3,14652,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_3\05.jpg,1st_session,078,3,05.jpg,480,640,3,14760,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_3\06.jpg,1st_session,078,3,06.jpg,480,640,3,14492,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_4\01.jpg,1st_session,078,4,01.jpg,480,640,3,15566,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_4\02.jpg,1st_session,078,4,02.jpg,480,640,3,15543,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_4\03.jpg,1st_session,078,4,03.jpg,480,640,3,15582,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_4\04.jpg,1st_session,078,4,04.jpg,480,640,3,15856,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_4\05.jpg,1st_session,078,4,05.jpg,480,640,3,15774,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\078_4\06.jpg,1st_session,078,4,06.jpg,480,640,3,15757,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_1\01.jpg,1st_session,079,1,01.jpg,480,640,3,16186,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_1\02.jpg,1st_session,079,1,02.jpg,480,640,3,16391,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_1\03.jpg,1st_session,079,1,03.jpg,480,640,3,16076,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_1\04.jpg,1st_session,079,1,04.jpg,480,640,3,16242,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_1\05.jpg,1st_session,079,1,05.jpg,480,640,3,15872,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_1\06.jpg,1st_session,079,1,06.jpg,480,640,3,16341,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_2\01.jpg,1st_session,079,2,01.jpg,480,640,3,16325,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_2\02.jpg,1st_session,079,2,02.jpg,480,640,3,16387,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_2\03.jpg,1st_session,079,2,03.jpg,480,640,3,16338,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_2\04.jpg,1st_session,079,2,04.jpg,480,640,3,16552,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_2\05.jpg,1st_session,079,2,05.jpg,480,640,3,16195,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_2\06.jpg,1st_session,079,2,06.jpg,480,640,3,16204,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_3\01.jpg,1st_session,079,3,01.jpg,480,640,3,15427,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_3\02.jpg,1st_session,079,3,02.jpg,480,640,3,15490,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_3\03.jpg,1st_session,079,3,03.jpg,480,640,3,15484,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_3\04.jpg,1st_session,079,3,04.jpg,480,640,3,15298,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_3\05.jpg,1st_session,079,3,05.jpg,480,640,3,15736,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_3\06.jpg,1st_session,079,3,06.jpg,480,640,3,15417,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_4\01.jpg,1st_session,079,4,01.jpg,480,640,3,15666,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_4\02.jpg,1st_session,079,4,02.jpg,480,640,3,15949,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_4\03.jpg,1st_session,079,4,03.jpg,480,640,3,15873,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_4\04.jpg,1st_session,079,4,04.jpg,480,640,3,15798,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_4\05.jpg,1st_session,079,4,05.jpg,480,640,3,15828,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\079_4\06.jpg,1st_session,079,4,06.jpg,480,640,3,15815,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_1\01.jpg,1st_session,080,1,01.jpg,480,640,3,12248,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_1\02.jpg,1st_session,080,1,02.jpg,480,640,3,12371,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_1\03.jpg,1st_session,080,1,03.jpg,480,640,3,12346,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_1\04.jpg,1st_session,080,1,04.jpg,480,640,3,12346,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_1\05.jpg,1st_session,080,1,05.jpg,480,640,3,12344,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_1\06.jpg,1st_session,080,1,06.jpg,480,640,3,11940,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_2\01.jpg,1st_session,080,2,01.jpg,480,640,3,12707,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_2\02.jpg,1st_session,080,2,02.jpg,480,640,3,12765,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_2\03.jpg,1st_session,080,2,03.jpg,480,640,3,12586,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_2\04.jpg,1st_session,080,2,04.jpg,480,640,3,12607,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_2\05.jpg,1st_session,080,2,05.jpg,480,640,3,12663,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_2\06.jpg,1st_session,080,2,06.jpg,480,640,3,12433,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_3\01.jpg,1st_session,080,3,01.jpg,480,640,3,12529,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_3\02.jpg,1st_session,080,3,02.jpg,480,640,3,12577,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_3\03.jpg,1st_session,080,3,03.jpg,480,640,3,12517,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_3\04.jpg,1st_session,080,3,04.jpg,480,640,3,12680,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_3\05.jpg,1st_session,080,3,05.jpg,480,640,3,12723,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_3\06.jpg,1st_session,080,3,06.jpg,480,640,3,12688,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_4\01.jpg,1st_session,080,4,01.jpg,480,640,3,11982,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_4\02.jpg,1st_session,080,4,02.jpg,480,640,3,11986,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_4\03.jpg,1st_session,080,4,03.jpg,480,640,3,12009,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_4\04.jpg,1st_session,080,4,04.jpg,480,640,3,12161,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_4\05.jpg,1st_session,080,4,05.jpg,480,640,3,11966,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\080_4\06.jpg,1st_session,080,4,06.jpg,480,640,3,11851,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_1\01.jpg,1st_session,081,1,01.jpg,480,640,3,11843,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_1\02.jpg,1st_session,081,1,02.jpg,480,640,3,11792,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_1\03.jpg,1st_session,081,1,03.jpg,480,640,3,11978,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_1\04.jpg,1st_session,081,1,04.jpg,480,640,3,11805,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_1\05.jpg,1st_session,081,1,05.jpg,480,640,3,11897,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_1\06.jpg,1st_session,081,1,06.jpg,480,640,3,11851,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_2\01.jpg,1st_session,081,2,01.jpg,480,640,3,12257,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_2\02.jpg,1st_session,081,2,02.jpg,480,640,3,12204,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_2\03.jpg,1st_session,081,2,03.jpg,480,640,3,12238,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_2\04.jpg,1st_session,081,2,04.jpg,480,640,3,12267,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_2\05.jpg,1st_session,081,2,05.jpg,480,640,3,12236,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_2\06.jpg,1st_session,081,2,06.jpg,480,640,3,12207,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_3\01.jpg,1st_session,081,3,01.jpg,480,640,3,12090,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_3\02.jpg,1st_session,081,3,02.jpg,480,640,3,11951,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_3\03.jpg,1st_session,081,3,03.jpg,480,640,3,11998,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_3\04.jpg,1st_session,081,3,04.jpg,480,640,3,11926,OK
E:\topoVein-Iampro\Published_database_FV-USM_Dec2013\Published_database_FV-USM_Dec2013\1st_session\raw_data\081_3\05.jpg,1st_session,081,3,05.jpg,480,640,3,11988,OK
