path,session,subject_id,image_name,grade,vein_ratio,components,skeleton_len,issues
binary\1st_session\028_2\06_binary.png,1st_session,028_2,06_binary.png,WARN,0.8328,3,4225,high_vein_ratio=0.833
binary\1st_session\028_3\01_binary.png,1st_session,028_3,01_binary.png,WARN,0.7708,7,3500,high_vein_ratio=0.771
binary\1st_session\028_3\02_binary.png,1st_session,028_3,02_binary.png,WARN,0.775,9,3718,high_vein_ratio=0.775
binary\1st_session\028_3\03_binary.png,1st_session,028_3,03_binary.png,WARN,0.7744,8,3418,high_vein_ratio=0.774
binary\1st_session\028_3\04_binary.png,1st_session,028_3,04_binary.png,WARN,0.7739,6,3130,high_vein_ratio=0.774
binary\1st_session\028_3\05_binary.png,1st_session,028_3,05_binary.png,WARN,0.7716,9,3018,high_vein_ratio=0.772
binary\1st_session\028_3\06_binary.png,1st_session,028_3,06_binary.png,WARN,0.7697,8,3194,high_vein_ratio=0.770
binary\1st_session\028_4\01_binary.png,1st_session,028_4,01_binary.png,WARN,0.7548,5,2972,high_vein_ratio=0.755
binary\1st_session\028_4\02_binary.png,1st_session,028_4,02_binary.png,WARN,0.7546,5,2935,high_vein_ratio=0.755
binary\1st_session\028_4\03_binary.png,1st_session,028_4,03_binary.png,WARN,0.7561,7,2910,high_vein_ratio=0.756
binary\1st_session\028_4\04_binary.png,1st_session,028_4,04_binary.png,WARN,0.7561,5,2888,high_vein_ratio=0.756
binary\1st_session\028_4\05_binary.png,1st_session,028_4,05_binary.png,WARN,0.7576,5,3133,high_vein_ratio=0.758
binary\1st_session\028_4\06_binary.png,1st_session,028_4,06_binary.png,WARN,0.7583,6,3082,high_vein_ratio=0.758
binary\1st_session\029_1\01_binary.png,1st_session,029_1,01_binary.png,WARN,0.7458,11,4983,high_vein_ratio=0.746
binary\1st_session\029_1\02_binary.png,1st_session,029_1,02_binary.png,WARN,0.7477,4,4610,high_vein_ratio=0.748
binary\1st_session\029_1\03_binary.png,1st_session,029_1,03_binary.png,WARN,0.7503,7,4815,high_vein_ratio=0.750
binary\1st_session\029_1\04_binary.png,1st_session,029_1,04_binary.png,WARN,0.746,5,4657,high_vein_ratio=0.746
binary\1st_session\029_1\05_binary.png,1st_session,029_1,05_binary.png,WARN,0.7456,9,4945,high_vein_ratio=0.746
binary\1st_session\029_1\06_binary.png,1st_session,029_1,06_binary.png,WARN,0.7448,9,4889,high_vein_ratio=0.745
binary\1st_session\029_2\01_binary.png,1st_session,029_2,01_binary.png,WARN,0.7538,3,4894,high_vein_ratio=0.754
binary\1st_session\029_2\02_binary.png,1st_session,029_2,02_binary.png,WARN,0.765,9,4754,high_vein_ratio=0.765
binary\1st_session\029_2\03_binary.png,1st_session,029_2,03_binary.png,WARN,0.7599,11,4708,high_vein_ratio=0.760
binary\1st_session\029_2\04_binary.png,1st_session,029_2,04_binary.png,WARN,0.7697,12,4775,high_vein_ratio=0.770
binary\1st_session\029_2\05_binary.png,1st_session,029_2,05_binary.png,WARN,0.7686,8,5115,high_vein_ratio=0.769
binary\1st_session\029_2\06_binary.png,1st_session,029_2,06_binary.png,WARN,0.7796,7,4286,high_vein_ratio=0.780
binary\1st_session\029_3\01_binary.png,1st_session,029_3,01_binary.png,WARN,0.7611,7,4212,high_vein_ratio=0.761
binary\1st_session\029_3\02_binary.png,1st_session,029_3,02_binary.png,WARN,0.7672,5,4334,high_vein_ratio=0.767
binary\1st_session\029_3\03_binary.png,1st_session,029_3,03_binary.png,WARN,0.7664,7,4291,high_vein_ratio=0.766
binary\1st_session\029_3\04_binary.png,1st_session,029_3,04_binary.png,WARN,0.7579,8,4977,high_vein_ratio=0.758
binary\1st_session\029_3\05_binary.png,1st_session,029_3,05_binary.png,WARN,0.7624,6,4358,high_vein_ratio=0.762
binary\1st_session\029_3\06_binary.png,1st_session,029_3,06_binary.png,WARN,0.7614,5,3980,high_vein_ratio=0.761
binary\1st_session\029_4\01_binary.png,1st_session,029_4,01_binary.png,WARN,0.77,2,4352,high_vein_ratio=0.770
binary\1st_session\029_4\02_binary.png,1st_session,029_4,02_binary.png,WARN,0.7629,2,4335,high_vein_ratio=0.763
binary\1st_session\029_4\03_binary.png,1st_session,029_4,03_binary.png,WARN,0.7526,3,4181,high_vein_ratio=0.753
binary\1st_session\029_4\04_binary.png,1st_session,029_4,04_binary.png,WARN,0.7594,4,4408,high_vein_ratio=0.759
binary\1st_session\029_4\05_binary.png,1st_session,029_4,05_binary.png,WARN,0.7563,5,4589,high_vein_ratio=0.756
binary\1st_session\029_4\06_binary.png,1st_session,029_4,06_binary.png,WARN,0.7536,4,4362,high_vein_ratio=0.754
binary\1st_session\030_1\01_binary.png,1st_session,030_1,01_binary.png,WARN,0.8205,3,2405,high_vein_ratio=0.821
binary\1st_session\030_1\02_binary.png,1st_session,030_1,02_binary.png,WARN,0.8284,3,2391,high_vein_ratio=0.828
binary\1st_session\030_1\03_binary.png,1st_session,030_1,03_binary.png,WARN,0.781,4,2750,high_vein_ratio=0.781
binary\1st_session\030_1\04_binary.png,1st_session,030_1,04_binary.png,WARN,0.7927,2,3139,high_vein_ratio=0.793
binary\1st_session\030_1\05_binary.png,1st_session,030_1,05_binary.png,WARN,0.7931,4,2696,high_vein_ratio=0.793
binary\1st_session\030_1\06_binary.png,1st_session,030_1,06_binary.png,WARN,0.8114,5,2672,high_vein_ratio=0.811
binary\1st_session\030_2\01_binary.png,1st_session,030_2,01_binary.png,WARN,0.7618,5,1738,high_vein_ratio=0.762
binary\1st_session\030_2\02_binary.png,1st_session,030_2,02_binary.png,WARN,0.7466,6,2020,high_vein_ratio=0.747
binary\1st_session\030_2\03_binary.png,1st_session,030_2,03_binary.png,WARN,0.7537,9,2006,high_vein_ratio=0.754
binary\1st_session\030_2\04_binary.png,1st_session,030_2,04_binary.png,WARN,0.763,6,2175,high_vein_ratio=0.763
binary\1st_session\030_2\05_binary.png,1st_session,030_2,05_binary.png,WARN,0.7761,6,1989,high_vein_ratio=0.776
binary\1st_session\030_2\06_binary.png,1st_session,030_2,06_binary.png,WARN,0.7602,7,2210,high_vein_ratio=0.760
binary\1st_session\030_3\01_binary.png,1st_session,030_3,01_binary.png,WARN,0.7968,2,2250,high_vein_ratio=0.797
binary\1st_session\030_3\02_binary.png,1st_session,030_3,02_binary.png,WARN,0.7993,2,2211,high_vein_ratio=0.799
binary\1st_session\030_3\03_binary.png,1st_session,030_3,03_binary.png,WARN,0.7723,6,2077,high_vein_ratio=0.772
binary\1st_session\030_3\04_binary.png,1st_session,030_3,04_binary.png,WARN,0.7618,2,2011,high_vein_ratio=0.762
binary\1st_session\030_3\05_binary.png,1st_session,030_3,05_binary.png,WARN,0.7969,3,2482,high_vein_ratio=0.797
binary\1st_session\030_3\06_binary.png,1st_session,030_3,06_binary.png,WARN,0.8,4,2756,high_vein_ratio=0.800
binary\1st_session\030_4\01_binary.png,1st_session,030_4,01_binary.png,WARN,0.8089,2,3901,high_vein_ratio=0.809
binary\1st_session\030_4\02_binary.png,1st_session,030_4,02_binary.png,WARN,0.799,3,3366,high_vein_ratio=0.799
binary\1st_session\030_4\03_binary.png,1st_session,030_4,03_binary.png,WARN,0.8022,2,3158,high_vein_ratio=0.802
binary\1st_session\030_4\04_binary.png,1st_session,030_4,04_binary.png,WARN,0.7953,3,3457,high_vein_ratio=0.795
binary\1st_session\030_4\05_binary.png,1st_session,030_4,05_binary.png,WARN,0.7988,4,3837,high_vein_ratio=0.799
binary\1st_session\030_4\06_binary.png,1st_session,030_4,06_binary.png,WARN,0.7939,2,3889,high_vein_ratio=0.794
binary\1st_session\031_1\01_binary.png,1st_session,031_1,01_binary.png,WARN,0.789,3,3269,high_vein_ratio=0.789
binary\1st_session\031_1\02_binary.png,1st_session,031_1,02_binary.png,WARN,0.7892,5,3438,high_vein_ratio=0.789
binary\1st_session\031_1\03_binary.png,1st_session,031_1,03_binary.png,WARN,0.797,7,2967,high_vein_ratio=0.797
binary\1st_session\031_1\04_binary.png,1st_session,031_1,04_binary.png,WARN,0.7946,4,2751,high_vein_ratio=0.795
binary\1st_session\031_1\05_binary.png,1st_session,031_1,05_binary.png,WARN,0.7999,5,3251,high_vein_ratio=0.800
binary\1st_session\031_1\06_binary.png,1st_session,031_1,06_binary.png,WARN,0.803,3,3698,high_vein_ratio=0.803
binary\1st_session\031_2\01_binary.png,1st_session,031_2,01_binary.png,WARN,0.813,1,2309,high_vein_ratio=0.813
binary\1st_session\031_2\02_binary.png,1st_session,031_2,02_binary.png,WARN,0.8617,1,2338,high_vein_ratio=0.862
binary\1st_session\031_2\03_binary.png,1st_session,031_2,03_binary.png,WARN,0.8333,1,2220,high_vein_ratio=0.833
binary\1st_session\031_2\04_binary.png,1st_session,031_2,04_binary.png,WARN,0.8243,1,2436,high_vein_ratio=0.824
binary\1st_session\031_2\05_binary.png,1st_session,031_2,05_binary.png,WARN,0.8461,1,2480,high_vein_ratio=0.846
binary\1st_session\031_2\06_binary.png,1st_session,031_2,06_binary.png,WARN,0.8373,1,2309,high_vein_ratio=0.837
binary\1st_session\031_3\01_binary.png,1st_session,031_3,01_binary.png,WARN,0.6949,4,2884,high_vein_ratio=0.695
binary\1st_session\031_3\02_binary.png,1st_session,031_3,02_binary.png,WARN,0.7555,3,2275,high_vein_ratio=0.755
binary\1st_session\031_3\03_binary.png,1st_session,031_3,03_binary.png,WARN,0.749,1,2349,high_vein_ratio=0.749
binary\1st_session\031_3\04_binary.png,1st_session,031_3,04_binary.png,WARN,0.7474,2,2333,high_vein_ratio=0.747
binary\1st_session\031_3\05_binary.png,1st_session,031_3,05_binary.png,WARN,0.7502,1,2293,high_vein_ratio=0.750
binary\1st_session\031_3\06_binary.png,1st_session,031_3,06_binary.png,WARN,0.7265,2,2856,high_vein_ratio=0.726
binary\1st_session\031_4\01_binary.png,1st_session,031_4,01_binary.png,WARN,0.8059,3,3668,high_vein_ratio=0.806
binary\1st_session\031_4\02_binary.png,1st_session,031_4,02_binary.png,WARN,0.7938,2,3988,high_vein_ratio=0.794
binary\1st_session\031_4\03_binary.png,1st_session,031_4,03_binary.png,WARN,0.7824,4,4326,high_vein_ratio=0.782
binary\1st_session\031_4\04_binary.png,1st_session,031_4,04_binary.png,WARN,0.7936,3,3558,high_vein_ratio=0.794
binary\1st_session\031_4\05_binary.png,1st_session,031_4,05_binary.png,WARN,0.7655,2,3928,high_vein_ratio=0.766
binary\1st_session\031_4\06_binary.png,1st_session,031_4,06_binary.png,WARN,0.7891,3,4143,high_vein_ratio=0.789
binary\1st_session\032_1\01_binary.png,1st_session,032_1,01_binary.png,WARN,0.812,3,2207,high_vein_ratio=0.812
binary\1st_session\032_1\02_binary.png,1st_session,032_1,02_binary.png,WARN,0.8057,2,2264,high_vein_ratio=0.806
binary\1st_session\032_1\03_binary.png,1st_session,032_1,03_binary.png,WARN,0.7961,5,2187,high_vein_ratio=0.796
binary\1st_session\032_1\04_binary.png,1st_session,032_1,04_binary.png,WARN,0.7815,4,2227,high_vein_ratio=0.782
binary\1st_session\032_1\05_binary.png,1st_session,032_1,05_binary.png,WARN,0.7933,9,2107,high_vein_ratio=0.793
binary\1st_session\032_1\06_binary.png,1st_session,032_1,06_binary.png,WARN,0.7993,4,2179,high_vein_ratio=0.799
binary\1st_session\032_2\01_binary.png,1st_session,032_2,01_binary.png,WARN,0.7993,4,2194,high_vein_ratio=0.799
binary\1st_session\032_2\02_binary.png,1st_session,032_2,02_binary.png,WARN,0.7924,5,1905,high_vein_ratio=0.792
binary\1st_session\032_2\03_binary.png,1st_session,032_2,03_binary.png,WARN,0.7979,4,1937,high_vein_ratio=0.798
binary\1st_session\032_2\04_binary.png,1st_session,032_2,04_binary.png,WARN,0.7942,4,1980,high_vein_ratio=0.794
binary\1st_session\032_2\05_binary.png,1st_session,032_2,05_binary.png,WARN,0.7979,2,2119,high_vein_ratio=0.798
binary\1st_session\032_2\06_binary.png,1st_session,032_2,06_binary.png,WARN,0.806,4,2230,high_vein_ratio=0.806
binary\1st_session\032_3\01_binary.png,1st_session,032_3,01_binary.png,WARN,0.791,3,2108,high_vein_ratio=0.791
binary\1st_session\032_3\02_binary.png,1st_session,032_3,02_binary.png,WARN,0.7921,5,1935,high_vein_ratio=0.792
binary\1st_session\032_3\03_binary.png,1st_session,032_3,03_binary.png,WARN,0.7955,4,2224,high_vein_ratio=0.796
binary\1st_session\032_3\04_binary.png,1st_session,032_3,04_binary.png,WARN,0.7984,4,3035,high_vein_ratio=0.798
binary\1st_session\032_3\05_binary.png,1st_session,032_3,05_binary.png,WARN,0.8083,5,2469,high_vein_ratio=0.808
binary\1st_session\032_3\06_binary.png,1st_session,032_3,06_binary.png,WARN,0.792,6,3097,high_vein_ratio=0.792
binary\1st_session\032_4\01_binary.png,1st_session,032_4,01_binary.png,WARN,0.787,6,2841,high_vein_ratio=0.787
binary\1st_session\032_4\02_binary.png,1st_session,032_4,02_binary.png,WARN,0.7362,3,2536,high_vein_ratio=0.736
binary\1st_session\032_4\03_binary.png,1st_session,032_4,03_binary.png,WARN,0.7696,4,2124,high_vein_ratio=0.770
binary\1st_session\032_4\04_binary.png,1st_session,032_4,04_binary.png,WARN,0.7693,9,2455,high_vein_ratio=0.769
binary\1st_session\032_4\05_binary.png,1st_session,032_4,05_binary.png,WARN,0.7943,4,1823,high_vein_ratio=0.794
binary\1st_session\032_4\06_binary.png,1st_session,032_4,06_binary.png,WARN,0.7922,6,1645,high_vein_ratio=0.792
binary\1st_session\033_1\01_binary.png,1st_session,033_1,01_binary.png,WARN,0.8039,2,3749,high_vein_ratio=0.804
binary\1st_session\033_1\02_binary.png,1st_session,033_1,02_binary.png,WARN,0.8054,4,3581,high_vein_ratio=0.805
binary\1st_session\033_1\03_binary.png,1st_session,033_1,03_binary.png,WARN,0.8065,3,3848,high_vein_ratio=0.806
binary\1st_session\033_1\04_binary.png,1st_session,033_1,04_binary.png,WARN,0.8033,2,3897,high_vein_ratio=0.803
binary\1st_session\033_1\05_binary.png,1st_session,033_1,05_binary.png,WARN,0.804,1,3499,high_vein_ratio=0.804
binary\1st_session\033_1\06_binary.png,1st_session,033_1,06_binary.png,WARN,0.8052,2,4084,high_vein_ratio=0.805
binary\1st_session\033_2\01_binary.png,1st_session,033_2,01_binary.png,WARN,0.8167,1,3450,high_vein_ratio=0.817
binary\1st_session\033_2\02_binary.png,1st_session,033_2,02_binary.png,WARN,0.8197,2,3112,high_vein_ratio=0.820
binary\1st_session\033_2\03_binary.png,1st_session,033_2,03_binary.png,WARN,0.8114,2,3840,high_vein_ratio=0.811
binary\1st_session\033_2\04_binary.png,1st_session,033_2,04_binary.png,WARN,0.8099,1,4133,high_vein_ratio=0.810
binary\1st_session\033_2\05_binary.png,1st_session,033_2,05_binary.png,WARN,0.8085,1,4418,high_vein_ratio=0.809
binary\1st_session\033_2\06_binary.png,1st_session,033_2,06_binary.png,WARN,0.8085,2,4032,high_vein_ratio=0.808
binary\1st_session\033_3\01_binary.png,1st_session,033_3,01_binary.png,WARN,0.7968,3,3534,high_vein_ratio=0.797
binary\1st_session\033_3\02_binary.png,1st_session,033_3,02_binary.png,WARN,0.7913,1,3567,high_vein_ratio=0.791
binary\1st_session\033_3\03_binary.png,1st_session,033_3,03_binary.png,WARN,0.7884,6,3436,high_vein_ratio=0.788
binary\1st_session\033_3\04_binary.png,1st_session,033_3,04_binary.png,WARN,0.7914,2,3727,high_vein_ratio=0.791
binary\1st_session\033_3\05_binary.png,1st_session,033_3,05_binary.png,WARN,0.7904,2,4024,high_vein_ratio=0.790
binary\1st_session\033_3\06_binary.png,1st_session,033_3,06_binary.png,WARN,0.7918,6,3337,high_vein_ratio=0.792
binary\1st_session\033_4\01_binary.png,1st_session,033_4,01_binary.png,WARN,0.7955,2,2687,high_vein_ratio=0.795
binary\1st_session\033_4\02_binary.png,1st_session,033_4,02_binary.png,WARN,0.7955,2,2687,high_vein_ratio=0.795
binary\1st_session\033_4\03_binary.png,1st_session,033_4,03_binary.png,WARN,0.7975,3,2683,high_vein_ratio=0.797
binary\1st_session\033_4\04_binary.png,1st_session,033_4,04_binary.png,WARN,0.7959,3,2824,high_vein_ratio=0.796
binary\1st_session\033_4\05_binary.png,1st_session,033_4,05_binary.png,WARN,0.7983,1,3047,high_vein_ratio=0.798
binary\1st_session\033_4\06_binary.png,1st_session,033_4,06_binary.png,WARN,0.7953,2,2854,high_vein_ratio=0.795
binary\1st_session\034_1\01_binary.png,1st_session,034_1,01_binary.png,WARN,0.7655,3,3280,high_vein_ratio=0.765
binary\1st_session\034_1\02_binary.png,1st_session,034_1,02_binary.png,WARN,0.7636,4,3303,high_vein_ratio=0.764
binary\1st_session\034_1\03_binary.png,1st_session,034_1,03_binary.png,WARN,0.7737,2,3158,high_vein_ratio=0.774
binary\1st_session\034_1\04_binary.png,1st_session,034_1,04_binary.png,WARN,0.7654,2,3402,high_vein_ratio=0.765
binary\1st_session\034_1\05_binary.png,1st_session,034_1,05_binary.png,WARN,0.7703,3,2799,high_vein_ratio=0.770
binary\1st_session\034_1\06_binary.png,1st_session,034_1,06_binary.png,WARN,0.7675,3,3148,high_vein_ratio=0.768
binary\1st_session\034_2\01_binary.png,1st_session,034_2,01_binary.png,WARN,0.7791,1,2760,high_vein_ratio=0.779
binary\1st_session\034_2\02_binary.png,1st_session,034_2,02_binary.png,WARN,0.7743,2,2812,high_vein_ratio=0.774
binary\1st_session\034_2\03_binary.png,1st_session,034_2,03_binary.png,WARN,0.7793,1,2909,high_vein_ratio=0.779
binary\1st_session\034_2\04_binary.png,1st_session,034_2,04_binary.png,WARN,0.7719,2,3016,high_vein_ratio=0.772
binary\1st_session\034_2\05_binary.png,1st_session,034_2,05_binary.png,WARN,0.7755,1,2938,high_vein_ratio=0.776
binary\1st_session\034_2\06_binary.png,1st_session,034_2,06_binary.png,WARN,0.772,1,2539,high_vein_ratio=0.772
binary\1st_session\034_3\01_binary.png,1st_session,034_3,01_binary.png,WARN,0.7357,5,2744,high_vein_ratio=0.736
binary\1st_session\034_3\02_binary.png,1st_session,034_3,02_binary.png,WARN,0.7414,5,2626,high_vein_ratio=0.741
binary\1st_session\034_3\03_binary.png,1st_session,034_3,03_binary.png,WARN,0.7347,7,2870,high_vein_ratio=0.735
binary\1st_session\034_3\04_binary.png,1st_session,034_3,04_binary.png,WARN,0.7415,6,2795,high_vein_ratio=0.742
binary\1st_session\034_3\05_binary.png,1st_session,034_3,05_binary.png,WARN,0.7425,5,2516,high_vein_ratio=0.743
binary\1st_session\034_3\06_binary.png,1st_session,034_3,06_binary.png,WARN,0.7435,4,2632,high_vein_ratio=0.744
binary\1st_session\034_4\01_binary.png,1st_session,034_4,01_binary.png,WARN,0.7991,1,2572,high_vein_ratio=0.799
binary\1st_session\034_4\02_binary.png,1st_session,034_4,02_binary.png,WARN,0.7916,4,2482,high_vein_ratio=0.792
binary\1st_session\034_4\03_binary.png,1st_session,034_4,03_binary.png,WARN,0.7723,5,2120,high_vein_ratio=0.772
binary\1st_session\034_4\04_binary.png,1st_session,034_4,04_binary.png,WARN,0.7702,4,2692,high_vein_ratio=0.770
binary\1st_session\034_4\05_binary.png,1st_session,034_4,05_binary.png,WARN,0.7669,4,2560,high_vein_ratio=0.767
binary\1st_session\034_4\06_binary.png,1st_session,034_4,06_binary.png,WARN,0.7707,6,2598,high_vein_ratio=0.771
binary\1st_session\035_1\01_binary.png,1st_session,035_1,01_binary.png,WARN,0.7281,2,3570,high_vein_ratio=0.728
binary\1st_session\035_1\02_binary.png,1st_session,035_1,02_binary.png,WARN,0.7269,2,3633,high_vein_ratio=0.727
binary\1st_session\035_1\03_binary.png,1st_session,035_1,03_binary.png,WARN,0.7223,3,3670,high_vein_ratio=0.722
binary\1st_session\035_1\04_binary.png,1st_session,035_1,04_binary.png,WARN,0.7256,3,3602,high_vein_ratio=0.726
binary\1st_session\035_1\05_binary.png,1st_session,035_1,05_binary.png,WARN,0.7199,2,4041,high_vein_ratio=0.720
binary\1st_session\035_1\06_binary.png,1st_session,035_1,06_binary.png,WARN,0.7247,3,3915,high_vein_ratio=0.725
binary\1st_session\035_2\01_binary.png,1st_session,035_2,01_binary.png,WARN,0.8009,3,3478,high_vein_ratio=0.801
binary\1st_session\035_2\02_binary.png,1st_session,035_2,02_binary.png,WARN,0.8015,2,3297,high_vein_ratio=0.802
binary\1st_session\035_2\03_binary.png,1st_session,035_2,03_binary.png,WARN,0.8007,3,3635,high_vein_ratio=0.801
binary\1st_session\035_2\04_binary.png,1st_session,035_2,04_binary.png,WARN,0.8013,1,3746,high_vein_ratio=0.801
binary\1st_session\035_2\05_binary.png,1st_session,035_2,05_binary.png,WARN,0.8023,3,3706,high_vein_ratio=0.802
binary\1st_session\035_2\06_binary.png,1st_session,035_2,06_binary.png,WARN,0.8014,1,3600,high_vein_ratio=0.801
binary\1st_session\035_3\01_binary.png,1st_session,035_3,01_binary.png,WARN,0.8146,1,3040,high_vein_ratio=0.815
binary\1st_session\035_3\02_binary.png,1st_session,035_3,02_binary.png,WARN,0.8122,1,3363,high_vein_ratio=0.812
binary\1st_session\035_3\03_binary.png,1st_session,035_3,03_binary.png,WARN,0.8112,1,3058,high_vein_ratio=0.811
binary\1st_session\035_3\04_binary.png,1st_session,035_3,04_binary.png,WARN,0.8115,1,3091,high_vein_ratio=0.812
binary\1st_session\035_3\05_binary.png,1st_session,035_3,05_binary.png,WARN,0.8121,1,2807,high_vein_ratio=0.812
